"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
68633.9,37675.7,126699,51954.9,39793.7,103357,60.4582,407.907,1.56824,191
40599.5,21809.7,124746,62372.4,42832.4,108350,138.98,383.236,1.56957,192
51132.1,30014.2,118323,38522.8,30908.4,93917.9,71.4207,224.45,1.5842,194
38580.7,21267.9,117352,58654.2,46339.6,103382,38.7018,231.553,1.58834,195
58718,32274.8,121625,56887.1,43183.6,101181,78.2027,365.809,1.59191,196
20480.9,13548.9,110304,40124,30451.3,98496.7,151.446,532.136,1.5978,197
32968.5,21251.3,116593,37038.7,26531.6,100149,75.1635,286.358,1.60134,198
58658.3,33205,124833,74627.9,56978.5,106971,182.599,499.833,1.6129,200
67306.7,39353,123614,56997.9,45504.9,101087,175.315,460.947,1.62653,201
67719.7,38483.8,131418,56149.4,39962.4,107871,83.167,400.546,1.63476,204
30841.4,18382.7,111511,49892.5,37985.7,98768.4,123.01,310.805,1.64892,207
72673.3,37397.5,135841,66196.2,44347.9,113572,148.39,450.851,1.67792,208
43397.2,23724.1,120663,55047.2,44975.2,99222.6,124.226,511.741,1.69063,210
53905.7,32239.9,124092,52562.6,43846,98185.8,123.357,550.73,1.70781,211
37024.8,22990.1,111819,39190.8,30822.3,94232.7,87.3686,205.783,1.72571,212
33385.3,19252.5,118093,44190,33537.2,101963,82.3497,374.479,1.73115,214
63527.2,34051.6,131178,61132.9,44612.7,108484,103.445,257.99,1.73731,217
48431.1,32077.4,113863,29892.6,24367.9,90452.9,141.58,684.379,1.73896,218
65844.2,35308.4,128695,57075.2,41176.2,107601,119.531,311.704,1.74798,220
52651.2,25930.3,136786,82318.7,51429.8,120562,269.27,385.059,1.76708,221
57018.9,30929.9,128257,53660,35029.5,108029,171.297,308.054,1.76852,223
45125.3,27048.9,117951,34706.4,27589.3,92918,78.1443,325.434,1.77038,224
58311.6,34817.8,122262,40011.4,30877.3,96969.9,112.394,350.519,1.77143,225
58330.9,30729.8,132109,67974.5,40394.5,115080,139.443,367.011,1.77358,226
60171.7,33354.6,123243,34688.9,26850.1,95876.1,93.3153,314.612,1.78575,228
49199.1,27075.9,135469,90071.8,57275.8,120909,181.452,428.27,1.79701,229
61286.1,34184.8,126964,65276.3,51778.4,104971,83.9843,334.547,1.80092,230
47958.8,28191.7,124950,62808.4,45220.4,107902,194.105,667.964,1.82569,232
52944.1,30181.7,125269,70605,52392.8,105337,112.336,526.088,1.82858,233
69685,37922.8,127295,62733.9,44251.7,104124,154.385,516.394,1.83054,234
62289.2,33275.7,126962,54315.4,39000.4,107113,154.443,522.001,1.83948,235
38530.8,19766,128132,80275.8,52630.2,114235,156.747,604.212,1.84626,236
46798.4,25863.3,128428,65064.6,42026.8,111008,143.37,654.674,1.85248,237
73677.2,40463,134535,88848.4,56828.7,117612,150.697,440.115,1.86245,238
61476.2,33427.1,126979,40452.8,28617.9,101132,125.153,276.246,1.86365,239
46292.8,28207.1,120427,50801.9,41159.4,97141.2,96.9267,424.814,1.8933,240
37115.1,20170,124906,77029.6,52855.4,112075,244.072,589.017,1.89761,241
53669.1,27680.4,127895,65686.4,47748.7,108558,176.635,390.99,1.90159,242
46225.3,27582.3,116527,34164.2,27461.3,93062.6,113.265,205.999,1.90196,243
40658.5,25445.6,115660,64335.4,53904.2,100259,93.4318,902.056,1.90554,244
45851.7,26545.5,128441,65130.3,40446,113479,126.254,353.508,1.9173,245
53299.4,33928.2,118246,31591.8,26658.5,91334.5,76.6833,255.744,1.93353,246
42548.6,24322.9,130651,88028.1,62312.2,114154,234.151,838.94,1.93617,247
72732.9,42038.6,127500,64481.4,49674.8,104775,165.723,427.187,1.93663,248
28157.6,17705.3,110049,50775,38609.2,101526,126.659,480.612,1.95418,250
58724.1,31408.3,129155,75036.8,53403.6,110232,135.57,431.26,1.96594,254
22153.9,13373.8,111105,35472,28556.2,95884.8,116.399,290.663,1.97203,255
53460.7,29820.3,133682,70088.3,47550.9,112011,230.177,417.687,1.97582,256
49821.8,29610.2,117510,31099.5,24954.1,91123.9,94.3057,222.457,1.97629,257
50131,24936.3,137783,93890,60008.2,119134,264.139,710.165,1.98451,258
45049.4,24926.7,128238,76497,54282.3,110116,178.987,390.21,1.98913,259
30009.3,16961.4,117861,45801.1,32650.2,104452,131.059,282.901,1.98926,260
54509,32905.5,119765,35081.2,27436.8,96627.8,107.921,265.151,1.99815,261
64258.9,35712.7,127395,55556,44820,100725,138.287,481.885,2.00155,262
48192.7,27417.2,123246,57201.7,44918.9,103104,168.942,599.235,2.00158,263
35088.9,22946.2,110270,32037.4,26122.6,89382.6,78.8454,376.096,2.00385,264
59985.4,30184,131733,95752.8,74153,111339,172.905,531.229,2.01156,265
45540.2,27261.9,119953,42446.5,31046.4,100322,124.574,423.524,2.02452,268
54068.4,28724.9,133727,98103.2,75659.2,116637,288.846,929.326,2.02811,269
56081,30235.7,132810,78250.8,46357.1,117621,205.358,465.398,2.02913,270
46643.3,28289.4,117972,41717.2,33656.5,95982.8,91.0423,395.563,2.03653,271
40056.8,20787.7,125839,51285.1,36775.1,104022,154.04,327.806,2.04328,272
53518.8,32176.7,118872,60652.6,49501.1,100088,89.9929,176.127,2.04521,273
42085,27268.4,110833,28738.7,24821.3,86422.8,56.3675,473.573,2.0458,274
62462.8,31168.9,138475,86330.8,55659.9,118374,195.02,455.364,2.04636,275
70345.8,38101.4,138913,93427.3,63964.3,120146,231.199,470.816,2.04704,276
57257.3,32636.6,122647,47367.2,35654.9,98762.8,153.752,321.161,2.04823,277
52185.6,31570.8,120144,38106.7,29739.2,97511.7,61.2289,230.639,2.05107,278
25486.6,14523,112109,46350.1,34443.9,103358,118.139,287.793,2.05458,279
38981.6,19931.8,126860,75247,59908.5,106519,169.516,384.278,2.05581,280
59749.5,34965.2,120740,38281.1,29811.1,93759.8,125.385,350.362,2.05659,281
28781.6,16350.4,115830,34099.2,25334.6,98245.9,64.9639,194.256,2.06744,282
68628.5,36692.9,127662,56005.5,44191.6,103420,166.528,325.117,2.0829,285
45707.5,25921.9,120826,30610.3,22459.9,95922.7,89.3515,320.95,2.09161,286
53278.5,26423.6,133426,87212.6,64950.6,116882,214.195,371.504,2.09259,287
67587.7,35512.8,130660,59948.8,41391.8,108018,116.109,349.155,2.09766,288
45620.1,26356.6,120008,60141.9,49701.7,100972,168.137,501.609,2.10049,289
49922.3,28167.4,120960,38183,28448.2,100143,153.636,247.122,2.10225,290
48288.4,26471.8,123839,54787.9,39791.3,104123,116.399,329.176,2.10379,291
76469.7,41840.3,128471,59032.9,42591.8,107003,163.193,386.672,2.12117,294
63365.2,36178.8,129428,45877.5,32045.2,103183,153.118,456.389,2.12481,295
38379.6,19278.4,132286,75516.4,41329.6,121488,174.168,351.673,2.12517,296
49889.7,26694.9,123978,53790.4,40341.9,105131,145.505,293.477,2.13361,297
43529.2,28776.5,111678,38549.7,32754,91022.6,60.636,329.967,2.13736,298
71366.1,36255.3,131150,73047.1,47634.8,111673,206.67,429.095,2.14675,299
28965.8,16272.1,113331,41255,31544.6,97260.1,86.4935,251.622,2.15113,301
69625.9,37566.8,132149,71858.8,54205.9,108213,181.452,1712.72,2.1624,303
41419.2,24521.4,120082,52550,39845.1,100728,110.71,396.757,2.16344,304
39741.1,21337.7,120161,47604.4,35246.7,100998,66.9142,393.848,2.16348,305
26516.5,16235.1,117166,47250.8,34966.2,103189,230.177,352.407,2.18345,307
64685.9,36350,128821,65005.4,46100.3,108304,141.407,399.041,2.18999,308
63315,35734.1,127064,56204.3,39477.5,104954,117.443,245.889,2.19366,309
46267.4,27407.3,120828,64607.4,49151,103886,102.514,261.251,2.19649,310
64961.6,38067.2,127534,59818.1,48930.2,100411,145.563,512.854,2.20677,311
44746.4,27789.3,113801,33449.3,27079.9,90675.9,111.058,252.318,2.20896,312
65783.6,37815.3,127998,54019.3,40239.3,106801,158.071,453.621,2.21452,313
41261.3,22901.3,129694,76645.2,49649.7,115413,160.949,468.057,2.21726,314
42825.7,21743.2,127186,69099.3,50217,106972,204.16,566.196,2.21879,315
66577.6,38393.2,123840,55258.5,44510.3,99941.3,116.283,441.503,2.23116,317
39960.7,24245.2,119194,69347.4,54382.4,103689,143.774,489.521,2.25788,320
50634.9,26002,130264,60172.2,40057.9,109322,183.802,905.286,2.26911,321
70302.8,38769.5,132647,58972.9,34031.7,113817,230.064,350.834,2.27397,322
54795.9,27257.6,134338,97814.6,72693.9,114840,223.813,497.803,2.27414,323
63157,33701,129066,54526.9,38166.8,107635,111.523,346.059,2.28391,324
61591.3,35675.2,124111,39095.9,31277.8,96574.1,110.245,623.804,2.28793,325
62709,36310.2,124273,40730.1,29431.9,100058,4.91842,235.691,2.31798,327
56951.6,32377,121237,34360.6,26496.8,95903.4,144.005,262.267,2.32566,329
70026.1,36675.4,131716,68001.2,49319.1,109718,148.967,310.858,2.32578,330
50952.8,27573.1,125510,58743.1,43986.2,105507,135.223,469.845,2.32796,331
70558.6,35278.3,135557,71027.3,45870.3,113482,162.388,377.608,2.33265,332
76713.3,40783.4,132275,80185.9,56898.1,110451,181.567,398.107,2.34937,334
60149,32769,123808,39671.9,30119,98015.6,123.821,443.354,2.35065,335
60930.5,35517.3,121256,53219.1,38967,104434,125.559,393.173,2.35372,336
56607.8,30856.2,127058,56785.1,44300.1,103424,151.158,1233.63,2.36307,338
50476,30308.9,116654,33851.9,26507.4,93144.5,99.3719,393.173,2.37343,339
50929.5,27828.3,125073,59356,42131.6,104878,159.453,407.338,2.37647,340
64254.8,33644.8,128683,58651.2,42994.9,107912,211.403,424.091,2.37814,341
63596.4,36658,126872,51458.7,39115.3,103435,121.503,351.516,2.37839,343
60437.6,31586.7,138196,90311,54939.7,121621,212.543,361.782,2.37948,344
56047.9,29748,124206,72635.8,54716.5,108222,145.794,390.366,2.38284,345
62465.7,31987,133577,77214.5,53313.3,113959,189.986,449.465,2.39742,347
45176.7,28340.7,114604,32535.2,25081.6,93440.7,139.847,502.015,2.4057,348
51828.7,29479.7,124258,43296.8,28828.8,104246,110.245,260.61,2.41411,349
64535.3,35071.6,126274,47877.8,36763.9,102716,128.223,381.83,2.42999,351
41911.4,23789.7,124647,54922.2,40858.7,107322,177.553,793.244,2.43037,352
29371.2,17509.1,122336,54501.4,38835.9,107118,151.1,311.863,2.44092,353
43751.9,24501.9,119190,42633.7,33888.5,97179.3,120.981,355.552,2.44132,354
34826.9,22837.3,110929,46973.7,35563.1,98417,51.1506,499.072,2.4458,355
55564.9,29144.7,137975,79147.6,53473.5,116820,172.158,556.643,2.45233,356
52520.7,31058.1,117210,34989.7,27148.9,96629.1,118.603,177.051,2.45299,357
44236.3,25169.9,117818,42665.7,33077.2,96512.8,183,569.992,2.4532,358
42274.6,25172.8,114565,30733.3,23537.8,93252,79.4296,311.334,2.46172,360
63845.1,35690.7,127429,65558.1,51247.2,104332,111.407,350.886,2.46692,361
28442.3,13698,134322,68150.8,51467.5,115385,234.719,289.653,2.479,362
69539.2,39405.6,133649,73828.8,48865.3,114783,218.01,433.269,2.48117,363
52055.7,28863.2,127660,47509.2,30328.7,106857,113.671,528.458,2.48208,364
70989.9,38871,128670,57582.6,41614,104796,94.597,456.747,2.4852,365
60875.8,31586.6,132458,62958.5,38382.4,112580,197.592,1080.13,2.50611,366
56475.9,30971.3,130537,74041.3,56821.2,110607,191.646,376.67,2.50641,367
69671.1,41603.7,124027,58149.7,46490.9,101003,186.609,632.435,2.50907,368
20256,12037.7,108229,35673.1,26078.1,97074.3,97.3926,236.067,2.51417,369
