"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
39251,21359.5,129275,74511.5,56051.1,112672,135.397,263.976,0.534316,93
54083,30308,131061,68164.3,47725.8,108434,87.0186,498.514,0.565401,95
33309,20325.2,141355,73719.8,51486,119854,103.852,402.413,0.574895,96
49093.7,28015.1,128611,62121.1,44596.9,105190,106.875,424.762,0.583256,97
74427.8,39194.1,130017,69945.4,51539.4,105548,104.259,415.877,0.583281,98
81417.5,45299.1,131523,70918.2,48548.8,108129,147.006,467.903,0.588764,99
59382.1,31120.3,131018,64704.7,45024.6,108075,92.4994,465.143,0.589477,100
51611.2,32239.5,113438,29197.1,23194.7,87830.7,25.4244,200.212,0.592905,101
41061.5,20251.1,127707,68258.4,52326.5,106424,178.184,483.057,0.593157,102
48334.4,25251.7,127576,55859.4,42025.9,101157,125.906,386.1,0.595378,103
72774.2,39274,131935,61856.1,44593.1,110419,75.9235,290.822,0.596247,104
54587.2,27627.2,134085,70484.4,45785.2,111988,109.083,322.322,0.598909,105
44958.2,26967.1,120184,63222.2,47901.4,104313,147.525,382.507,0.60273,106
32980.9,18635.9,119606,80903.6,57583.2,111118,215.505,621.368,0.614832,107
51784.9,27491.4,127615,53725.3,38275.1,103916,97.2761,432.754,0.616583,108
50487.6,31353.5,114939,39657.5,30325.3,96409.1,107.514,385.267,0.63066,109
57951,30944.7,127318,64215.4,43972.8,108414,92.4994,245.889,0.633393,110
44766.7,25522.1,120692,48376.1,38420.3,96824,47.2973,310.646,0.634982,111
37912.7,20828.5,127583,63280.9,46051.3,111173,124.11,1752.75,0.636642,112
26980.7,15433.3,117853,55406.8,39581.1,104768,64.8453,284.125,0.640267,113
37847.7,18485.7,141523,84230.9,46248.3,121926,156.805,404.124,0.659237,115
63688.6,35327.7,129056,69780.2,49222,110190,134.645,370.773,0.662962,116
29792.6,18337.1,111433,43255.1,34993.3,93800.1,35.6194,267.981,0.675877,118
31117.8,16796.2,121628,52381.1,42069.4,100753,58.5611,369.728,0.67956,119
