"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
37922.3,22595.5,113568,40710,37016.6,86678.9,137.362,530.121,3.23124,460
44152.4,26984.3,128374,66598.2,47845.4,108538,121.734,664.84,3.23223,461
34248.5,27389.1,103596,35548.3,33082.6,83504.6,173.594,611.202,3.24303,462
39855.6,20829.3,121966,54998.4,44459.1,101465,107.805,350.886,3.25486,464
68099.8,37922,125102,47736.8,35218.9,100604,135.512,366.854,3.2559,465
42226.8,21383.8,128758,68192.1,54625.7,104264,65.8532,407.182,3.26235,466
23946.6,14259.7,110155,38078.8,27171.1,97996.7,43.5627,1647.8,3.27356,468
21921.9,13894.3,113461,40964.6,30622.9,99686.1,91.8583,342.54,3.28417,471
24534.6,13694.1,125132,66871.9,45568.8,113854,117.443,761.474,3.31273,473
29789.4,17538.2,125471,51375.2,30686.2,111228,139.269,392.601,3.31765,474
20916.2,12250.8,121540,53671.4,34443.4,111260,179.962,425.33,3.32194,475
21525.3,11671.5,132247,54785.9,34907.5,118223,226.257,696.451,3.3224,476
42009.8,22127.9,135792,82410.5,50930.8,117850,132.91,539.382,3.34521,477
34107.2,19336.5,128145,66670.3,46911.2,111029,183.802,534.301,3.37067,478
26354.7,13313.4,139358,61200.1,42890.3,120034,230.859,600.877,3.37288,479
21664.3,12353,134866,46256,32858,110031,125.79,320.105,3.37972,480
30039,15762.2,127002,59398.5,44404.1,110614,152.484,201.673,3.3888,482
57494.8,33118.8,129014,72964.5,52913.5,108236,87.3686,449.414,3.39704,483
29862.5,16085.9,132131,61884.6,39289.8,115013,212.828,465.194,3.39964,484
61843.1,34539.7,128891,59343,39239.1,110304,100.827,423.059,3.40317,485
32816.5,16651.7,127595,49801.8,35485.9,107642,73.8187,655.839,3.41997,486
20416,10576.4,124048,56315.7,37727.8,111096,48.4236,377.4,3.41999,487
33697.6,20936.6,124011,68812.8,54001,108264,181.108,566.396,3.42516,489
54135.4,30472.6,123752,57358.3,41828.8,104192,85.3266,435.432,3.42815,491
22246.9,12184.4,117251,38404,27730.3,100807,94.83,339.019,3.44458,492
53466.4,29613.2,129068,78734.9,58350.3,110178,136.553,495.874,3.44542,493
26239.7,16177.6,117443,49127.7,36564,102617,104.433,97.213,3.44666,494
37683.5,19686.4,123495,48096.9,32320.3,104405,65.8532,427.394,3.45417,495
29682.8,16533.6,119840,47195,33734.7,103398,82.0578,207.296,3.47125,496
29093.7,18328.3,120116,54678.9,39637.1,103865,23.0535,226.173,3.47505,497
