"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
52531.8,31578.8,118011,48749.6,35733.1,101548,83.4589,4.27558,15.1099,405
29930,14895.7,131756,28829.2,17979.2,108764,75.6312,-7.88955,15.1346,407
71446.6,39551.8,125054,60348.7,43095.5,110065,118.371,-8.2602,15.1441,408
59122.9,32357.6,127471,46047.5,31048.7,105536,122.952,14.3465,15.2399,410
41268.9,21350.1,138346,57859.5,35555.6,117515,158.302,13.0524,15.3111,411
35278.6,22963.2,110622,38735.3,31547.7,93388.3,132.794,-5.295,15.3609,413
68497.4,38934.4,124338,59148.6,43635.2,104300,135.455,-56.6565,15.3797,414
33799.6,16304.1,130512,62233.7,38636.1,124691,193.476,-10.537,15.5671,415
67592.5,36233.5,130959,67215.7,46693.1,110834,161.064,16.0344,15.6747,416
61418.8,35679.1,121530,41424.2,29636.8,100798,145.563,-16.0968,15.7546,418
76156.1,40500.6,132110,60297.1,42008.9,110664,176.52,-18.7973,15.7768,419
76458,38729.4,142019,84643.6,51609.3,120801,180.076,-6.1422,15.9262,420
44216.6,24636.4,119330,46356.3,34302.3,104005,98.9062,0.731334,15.9412,421
72174.4,37313.6,130875,67876.1,46355.8,111762,195.877,-5.55975,15.9717,422
25394.7,13111.9,132369,54334.4,29435.7,124953,230.177,23.2367,16.0842,423
61802.8,34983.2,121697,49951.6,34057.4,105021,134.067,-8.0484,16.2067,427
60418.7,34394.6,121319,41701.6,30835.3,100356,93.8397,-26.8456,16.2131,428
59504.6,33780.2,121665,47044.8,32857.1,104273,87.9519,21.0422,16.3351,430
63775.9,36064.5,130531,55164.9,36729.5,110363,122.662,-39.5536,16.455,431
60420.3,34124,120626,35532.8,27171.2,95595.2,100.536,-12.4432,16.4932,433
51372.7,28167.1,121870,44107.9,30543.1,104658,75.0466,40.0063,16.5576,434
61928.9,35062.4,125123,50008.7,33890.9,110282,167.16,-20.5446,16.6179,435
65079.9,32907.3,141501,84997.4,48597,123090,188.67,30.8334,16.6286,436
47816.4,23672.8,137998,83676,46717.3,128397,309.521,58.6352,16.6503,437
57581.5,30245.3,127484,67353.4,46382,109698,166.643,23.8557,16.7524,438
65442,31642.3,138792,102502,71287.8,119948,133.893,19.2416,16.8649,440
70381.5,40473.1,125142,49416,36145,105004,161.927,27.5696,16.8668,441
46641.7,25154.3,122570,54435,41104.4,103578,240.786,19.2979,16.8911,442
60903.2,31329.7,131342,68531.1,43542.7,114135,118.429,-2.59455,16.9082,443
46804.3,23834.5,129631,62533,42160.2,109159,110.768,-26.1043,17.0595,445
