"FSC-A", "FSC-H", "FSC-W", "SSC-A", "SSC-H", "SSC-W", "BB515-A", "APC-A", "Time", "Event #"
51005,29518.9,123645,56196.6,39870.1,102789,100.012,190.896,0.694987,171
65306.8,36356.4,124207,51095.5,39462.9,97836.7,127.296,559.696,0.69675,173
39246.2,20867.7,137591,70262.2,38114.5,118419,92.616,546.616,0.711329,177
51990.4,27063.9,129022,66890.9,50429.4,104508,76.1573,456.901,0.717525,179
48716.3,28206.1,116940,48638.1,37912.3,96688.8,76.0988,299.366,0.719619,180
30379,17530.1,118755,34699.4,24573.5,98103.1,64.2525,147.662,0.722163,181
47394.3,26967.4,122891,43239,30616.5,102612,31.5887,285.241,0.726072,182
28123,13211.1,125190,48643.9,29550.6,112316,69.8409,240.31,0.730618,184
56961.7,30114.5,131899,82984.9,60134.4,111541,128.975,1038.19,0.740991,185
47927,24368.3,126686,55915.5,44284.3,101059,28.1509,189.215,0.74125,187
59616.3,33746.5,121711,53444.8,44132.9,97772.5,74.7543,371.608,0.765716,188
41566.2,24526.6,120070,44301.3,36616.7,92917.4,12.1484,431.672,0.779707,190
44440.7,25216.8,124239,37939.3,27583.9,98263.3,91.8583,430.178,0.786413,191
43454,22757.2,126968,50971.4,37180.7,107210,47.0009,558.545,0.794303,192
35623.5,18703.5,129314,56232.9,39396.3,109577,127.759,556.893,0.796445,193
63338,35774.5,123970,58004.1,45206.3,102962,63.7189,238.968,0.803159,194
72764,42553,124412,55528.9,43825.2,100281,106.119,542.749,0.804955,195
66865.7,37022.1,124768,69279.3,48969.1,105589,112.568,363.456,0.80697,196
52546.1,27265.2,128621,73230.1,55047.7,107333,179.331,403.554,0.807504,198
62480.8,34398,129175,60686.1,40070,107379,97.6255,411.273,0.813799,200
77645.3,40651.9,131250,61527.6,43699.4,105117,131.695,505.259,0.815146,201
32676.4,18115.3,158100,41022,32066.7,120231,29.3363,444.382,0.831694,203
73897.1,38858.6,134209,70816.8,51252.3,113909,132.505,551.081,0.8335,204
28423.8,17652.2,110119,33046.4,26750.5,90136.9,65.0825,219.385,0.833536,205
52996.3,31778.9,118237,38765,30104.6,94599.3,49.0757,480.815,0.834993,206
73601.1,38988.8,134065,67921.6,49832.5,110292,83.9259,2088.45,0.836766,207
65536.8,35997.3,125388,44233.8,33221.3,96730.2,39.4724,346.111,0.838302,208
49900.7,28197.3,121889,52528.3,40415.2,97894.2,48.3051,211.509,0.847553,211
38004.2,20710.6,124480,56267.6,43219.2,103235,95.063,614.697,0.855306,212
53565.1,31264.9,118842,32951.4,25707.8,92935.1,48.7201,262.587,0.865286,214
49011.3,24532.8,137897,87675.1,49416,120852,93.6649,414.171,0.874657,216
48058.9,30251.4,114725,38811.1,32075.3,92843.6,41.7843,168.944,0.87876,217
20694.3,12062.5,112443,40250.9,28958.7,101677,89.06,255.529,0.880618,218
54865.1,27010.1,133932,104834,71607.8,117429,190.444,1853.04,0.881286,219
28594.4,16879.3,114375,42233.5,30640.6,103010,19.5566,147.936,0.884668,220
60383.8,35316.7,121036,42068.4,33351.8,96447.1,74.9297,255.101,0.885512,221
62183.7,30612.9,138609,88526.2,59565,114324,173.019,392.289,0.909326,223
48433.5,29856.3,117809,33889,25568.1,94028.7,61.8217,362.096,0.912989,224
30824.8,17974.2,114434,43848.7,33419.6,96487.3,121.85,262.748,0.936089,227
41866.5,21438,126752,71047.6,51273.6,108101,87.3103,536.716,0.939842,228
63731.5,36270.1,126844,52354,38962.3,102666,71.5962,376.461,0.941636,229
63077.8,35534.9,128931,76833,51239.1,110239,136.38,340.438,0.942543,230
49577.5,25181.1,134382,69177.4,52983.4,110046,104.375,298.412,0.946516,231
33931.9,19656.1,113737,44264.4,36192.2,95725.8,38.8797,218.631,0.949851,232
30106.4,18079.8,111947,30360.2,25077.2,89950,86.3768,179.226,0.949873,233
30508.9,16275.2,123773,50195.4,38639.4,105167,116.863,929.431,0.953209,234
72620.8,40109.2,135151,77091.6,48365,112236,113.787,445.204,0.971566,236
46764.3,26064.8,131666,56375.3,33502.2,115125,33.0113,290.238,0.974732,237
45092.6,26946.7,114352,38434.3,32481.5,91135.9,36.805,322.797,0.978459,238
64652.3,36362.4,127926,57189.1,41153.3,104926,108.851,341.489,0.979268,239
46171.5,26805.5,117563,37630.8,29757.7,94293.8,33.2484,293.371,0.987435,241
41283.2,24891.9,113844,38019.3,30693.1,92543.8,33.7819,202.484,0.998885,242
32351.7,17055.1,118115,53339,40801.5,103989,69.7824,247.068,1.00188,243
54902.9,28583.8,134127,73864.9,43637,113939,62.4146,336.915,1.01758,245
32679.3,16472.2,157750,45388.5,33389.4,115214,168.884,366.227,1.02084,246
51987.6,32147.3,118257,34569.7,27460,90339.1,52.3363,216.689,1.02455,247
58371.7,34070.3,121792,37249.5,28553.7,95715.7,59.5689,322.533,1.02588,248
45791,28923,114860,29073.3,24562.4,86691.5,-0.111548,599.023,1.03276,249
29037.1,16122.5,119795,52109.2,37068.9,102853,48.3051,409.565,1.04143,251
59782.3,34123.2,131460,96922,72011.2,114816,143.023,468.108,1.0429,252
40319.7,23228.5,121503,55319.1,40807.5,104067,132.332,642.972,1.04428,253
33577.4,16373.6,124830,63406,45969.2,109929,83.4005,245.621,1.04707,254
35142.6,20267.5,125422,64771.6,40954.4,111600,150.063,493.537,1.05046,255
50991.4,28251.6,121893,42640,32110.5,99569.2,17.0081,169.162,1.05132,256
47871.7,29201.5,116937,33189.2,26420.8,90764.2,96.752,302.016,1.07182,259
60764.4,36494.2,120350,42062.1,34379.7,93984,61.2289,313.449,1.07369,260
56741.4,31037.1,124335,63540.3,42163.3,108105,68.9045,270.648,1.07561,261
25909.5,14213.1,122333,70092.2,45033.5,115253,29.277,323.377,1.08002,262
33630.3,20430.7,110302,30903.9,25377.4,87968.4,55.0633,103.781,1.08136,263
59050.5,31417.1,127168,52230.4,41448,100948,7.52589,656.156,1.08476,264
65838,35288.8,131798,74041.9,54441.6,110289,118.951,555.691,1.08495,265
48575.9,28203.3,128107,70052.3,53346.1,106586,96.5191,330.493,1.08517,266
59079.1,33394.8,121930,44196,35410.5,96107,108.037,247.122,1.08658,268
