Group_Length
2
2
2
2
2
2
1
2
1
2
6
12
2
2
4
2
2
2
8
2
2
2
2
2
2
4
4
2
6
2
2
2
2
6
2
4
4
2
4
4
2
4
2
2
2
4
2
2
2
2
8
2
2
2
2
2
2
2
4
4
2
2
2
2
6
2
8
8
2
2
2
2
4
4
2
4
2
2
3
2
1
2
2
2
2
2
2
2
2
2
4
4
4
4
4
2
2
2
2
2
3
2
1
2
4
2
2
2
1
2
1
2
2
2
2
1
2
1
4
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
6
4
2
2
5
2
1
4
2
2
2
2
6
2
2
2
4
2
2
2
2
2
2
2
2
4
2
2
2
6
4
4
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
2
2
2
2
6
2
2
6
2
1
2
1
2
4
2
6
2
2
2
2
4
2
2
2
2
2
2
2
4
4
2
2
6
2
2
2
6
2
2
2
4
2
2
2
2
2
2
2
2
2
4
2
6
4
8
2
2
1
2
1
8
12
6
4
2
4
2
14
2
2
2
4
2
2
4
2
4
2
2
4
2
2
2
2
2
4
2
2
8
2
4
4
4
4
4
4
4
10
2
2
1
2
1
1
2
5
2
4
12
4
2
2
2
4
1
2
1
14
2
2
2
4
4
2
2
2
2
2
6
2
2
2
2
4
2
6
2
2
4
2
2
2
2
2
4
2
8
6
2
1
2
1
2
2
4
4
2
10
2
6
2
2
2
2
2
2
2
2
2
2
4
2
6
2
2
2
4
2
2
2
4
4
2
2
2
2
2
2
2
2
4
6
6
2
2
4
2
2
4
2
2
2
2
2
2
2
2
2
1
2
7
6
6
2
2
2
2
4
2
4
10
2
2
2
2
2
2
2
2
4
2
4
2
6
4
2
2
2
2
6
2
4
4
4
1
2
1
2
6
10
2
2
2
4
2
4
2
4
2
2
4
2
2
2
4
2
1
2
1
2
2
2
2
4
2
4
2
2
2
4
2
2
2
4
4
2
2
2
2
2
2
2
2
2
4
4
2
4
4
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
4
4
2
2
2
2
2
2
2
2
2
4
2
14
4
2
2
2
4
6
2
2
2
1
2
3
1
2
1
1
2
1
4
1
2
1
2
2
2
2
4
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
6
2
2
2
2
2
4
2
2
2
2
4
4
2
2
4
2
6
2
6
8
6
2
1
2
1
2
2
2
4
4
2
1
2
1
4
2
2
2
4
2
4
2
2
2
2
2
1
2
1
2
2
2
2
2
2
2
4
6
4
1
2
1
2
4
2
2
4
3
2
1
6
2
2
2
2
1
2
7
4
2
4
2
7
2
3
2
2
2
2
6
2
4
2
4
4
2
4
4
2
2
2
4
1
2
1
6
2
2
2
2
2
2
2
2
3
2
3
2
2
2
2
4
6
2
2
1
2
5
6
2
2
2
2
4
2
2
4
2
1
2
1
4
2
2
2
2
2
2
4
4
4
2
2
4
6
2
2
4
2
2
6
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
6
2
2
2
2
1
2
1
2
2
6
4
2
4
14
4
4
2
6
2
2
2
4
2
2
4
6
2
2
2
2
2
2
4
2
2
2
6
4
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
2
1
2
1
2
2
2
2
2
2
2
4
2
2
4
2
2
2
4
4
2
2
4
2
6
4
2
2
2
2
2
2
2
2
2
2
4
2
2
6
2
2
2
2
2
2
6
2
2
4
2
2
4
4
2
4
2
4
2
2
4
2
2
2
1
2
3
4
2
2
2
4
2
2
4
2
1
2
1
2
2
2
2
2
2
8
2
2
2
2
2
4
2
2
2
2
4
2
2
6
2
2
1
2
1
2
4
6
2
2
2
2
8
4
2
2
4
2
4
4
2
4
2
4
2
2
2
2
4
2
2
2
2
8
2
2
2
1
2
3
2
2
1
2
3
4
2
2
2
6
2
2
2
4
2
2
2
2
4
2
2
2
2
2
2
4
2
2
2
2
2
4
2
2
2
2
2
2
10
6
4
2
2
2
4
2
2
2
4
2
2
2
2
1
2
1
2
2
2
2
2
2
2
2
12
2
2
4
4
2
2
2
2
4
6
4
2
1
2
3
2
2
2
2
2
2
2
2
2
14
6
2
2
2
2
4
2
6
4
2
4
2
2
4
2
2
2
2
2
2
4
2
2
2
4
2
2
2
4
2
2
2
2
12
4
4
4
2
4
2
1
2
5
2
4
4
2
8
1
2
1
2
2
2
4
2
2
3
2
1
2
1
2
2
5
2
5
2
2
6
4
2
2
2
18
2
6
13
2
4
2
1
1
2
2
2
7
1
2
2
2
5
22
1
2
1
1
2
10
2
15
4
3
2
3
13
2
4
2
1
1
2
1
18
1
2
5
4
16
6
8
11
2
3
2
1
2
17
8
2
4
2
8
10
4
8
4
16
3
2
2
2
6
2
13
2
14
28
8
4
11
2
1
13
2
1
2
12
4
28
10
10
2
6
7
2
11
13
2
3
18
4
14
14
12
7
2
3
23
2
18
2
1
14
18
16
5
2
16
2
3
5
2
2
2
3
2
12
14
4
4
2
3
2
1
4
13
2
6
2
7
9
2
19
2
18
4
2
24
3
2
19
7
2
7
5
2
3
15
2
1
10
1
2
17
4
8
34
8
12
18
2
12
4
29
2
2
2
2
2
7
8
10
2
2
10
4
10
44
2
5
2
26
2
13
15
2
11
16
36
5
2
6
2
5
9
2
3
16
14
7
2
4
2
17
26
2
2
10
6
3
2
1
1
2
15
8
18
7
2
1
6
4
8
3
2
7
4
3
2
13
2
9
2
4
2
11
1
2
13
52
3
2
12
2
2
2
2
2
6
2
20
2
12
2
3
6
4
14
19
2
26
2
32
2
7
16
6
2
30
2
4
8
21
2
1
4
8
2
33
2
6
2
6
2
2
2
7
3
2
3
16
2
13
2
10
2
2
2
5
10
6
5
2
11
16
20
28
24
3
2
13
1
2
11
2
4
6
2
12
14
5
2
10
2
14
2
8
2
6
2
39
4
20
4
2
5
2
6
2
11
6
43
2
2
2
22
2
21
5
2
7
47
1
2
1
5
10
4
40
2
2
8
18
2
10
12
4
15
2
25
14
23
2
11
10
4
31
2
40
2
18
2
19
22
6
14
2
6
6
2
2
2
18
42
8
10
20
6
8
48
32
4
4
5
2
14
2
9
40
10
6
23
2
28
2
9
11
2
1
3
2
9
8
14
3
2
5
13
2
1
32
2
1
2
6
2
22
2
17
2
4
6
8
2
8
40
3
2
2
2
1
8
13
2
57
1
1
2
1
19
22
6
4
34
8
8
30
3
2
29
4
64
26
25
2
27
16
4
10
10
8
44
20
8
6
2
20
12
23
2
5
19
2
4
2
5
4
20
76
22
12
26
24
1
2
43
20
26
32
28
32
4
8
2
20
15
2
26
2
7
4
16
5
2
15
4
9
2
27
5
2
3
50
10
8
10
1
2
16
2
19
2
1
2
6
2
7
5
2
15
4
14
12
12
12
7
2
13
23
2
5
8
26
2
7
2
3
24
2
4
22
5
2
7
18
28
4
40
5
2
21
6
6
2
37
2
9
2
36
24
25
2
16
2
5
14
3
2
7
18
2
18
20
18
8
6
17
2
11
22
2
24
2
8
10
14
5
2
4
2
1
8
10
4
27
2
15
4
22
6
4
33
2
1
4
1
2
7
2
2
15
2
13
3
2
7
24
16
16
6
8
12
6
2
5
2
1
4
20
9
2
13
22
10
12
10
8
16
6
18
14
12
4
3
2
19
6
30
4
12
15
1
2
1
4
2
4
2
8
2
1
2
16
32
28
2
4
2
19
2
11
14
18
14
3
2
1
6
3
2
13
3
2
15
6
8
6
18
1
2
8
2
3
12
4
10
44
8
3
2
17
4
6
2
10
4
6
16
4
42
44
20
24
4
8
1
2
2
2
20
2
8
2
21
58
8
2
2
10
6
6
22
4
38
21
2
7
5
2
10
2
29
2
4
10
4
13
2
1
4
5
2
3
14
2
10
23
2
21
32
3
2
11
18
6
21
2
2
2
2
2
2
2
3
2
12
2
8
33
2
1
9
2
1
1
2
13
32
15
2
3
8
34
5
2
13
6
11
2
1
8
24
39
2
7
29
2
45
6
8
6
18
15
2
3
2
9
2
9
62
5
2
3
28
7
2
1
15
2
3
10
14
1
2
12
2
21
8
34
21
2
7
2
4
6
14
14
16
4
21
2
5
28
22
22
12
42
1
2
11
28
22
8
7
2
45
24
2
5
2
3
24
3
2
7
4
36
14
7
2
6
2
2
2
7
9
2
4
2
7
1
2
4
2
2
2
2
2
1
12
32
8
39
2
3
4
10
3
2
4
2
53
24
28
5
2
1
29
2
12
2
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
4
1
2
1
1
1
1
1
1
1
2
1
1
1
1
1
2
1
1
1
1
1
1
3
1
4
1
1
1
3
1
1
3
1
1
1
1
1
1
1
4
2
2
1
1
1
1
1
1
1
1
1
2
1
1
3
1
2
1
1
1
1
2
1
2
1
1
1
5
1
1
2
1
2
1
1
1
1
5
3
2
1
1
1
1
1
1
1
1
1
1
2
6
2
1
2
3
4
1
3
1
1
1
1
3
1
1
1
1
1
1
1
3
1
1
3
1
1
1
1
1
1
1
1
2
3
1
3
1
2
1
1
1
1
2
1
1
2
1
2
1
1
1
3
1
1
1
1
1
1
2
1
1
4
4
1
1
1
1
2
1
2
2
3
3
1
1
2
1
1
1
1
1
1
4
1
1
3
1
1
1
1
1
1
1
1
2
2
2
1
2
1
1
1
4
2
1
4
2
3
1
1
1
1
2
1
1
1
1
1
1
1
2
1
6
1
2
1
1
2
2
1
1
1
1
1
1
2
1
1
1
4
1
1
1
2
3
2
1
2
1
1
1
1
5
1
2
1
1
1
1
1
1
1
1
2
2
1
1
3
1
1
1
4
1
1
2
1
3
1
1
1
1
3
1
1
1
3
2
4
1
2
1
1
3
4
4
1
2
1
1
2
2
1
3
1
1
1
1
1
2
4
3
2
2
2
2
1
2
1
1
1
2
1
1
10
1
1
3
2
3
5
1
1
1
1
1
1
2
2
9
1
1
6
5
1
2
1
1
1
3
5
2
1
1
1
1
1
1
1
1
1
1
3
1
2
1
3
1
2
3
1
2
1
1
3
6
1
2
1
1
1
2
1
2
1
1
1
1
2
1
2
1
1
3
1
1
1
1
1
1
1
3
2
1
6
2
2
1
1
2
2
1
3
1
1
3
1
1
2
1
1
1
1
1
2
5
1
2
1
1
3
1
4
1
2
2
2
5
1
1
2
1
5
1
1
1
1
2
1
6
1
5
1
2
3
1
1
7
2
4
2
1
3
1
2
2
6
4
3
1
1
1
1
1
4
3
3
1
8
4
7
1
1
5
5
1
3
1
1
1
2
4
1
3
1
5
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
2
1
1
2
2
4
6
3
3
2
4
1
1
5
5
3
1
10
1
1
4
3
1
3
1
1
2
1
1
2
1
3
5
1
1
5
1
1
3
1
2
4
1
1
2
2
4
1
1
1
1
3
1
1
1
2
1
1
1
1
1
2
2
2
1
1
1
1
1
2
2
1
1
1
1
1
3
2
6
6
1
7
1
3
10
1
2
1
6
1
7
4
2
2
2
1
2
1
1
1
3
2
1
1
6
3
2
4
1
5
1
3
3
1
3
3
1
1
6
1
2
2
1
8
15
1
1
1
5
2
1
1
1
2
2
1
2
1
4
3
3
2
11
3
1
1
3
4
3
5
5
2
1
2
1
2
2
1
1
1
1
1
1
2
1
1
2
1
5
1
2
1
2
1
1
2
1
1
1
2
3
1
8
4
3
1
3
2
10
3
1
3
3
12
2
2
2
2
2
1
1
1
3
1
2
1
3
3
2
2
1
2
1
2
5
2
4
2
4
2
3
5
1
1
5
3
5
1
1
1
5
8
3
3
7
1
7
1
1
9
6
1
1
1
2
1
1
1
2
1
1
2
1
1
1
2
4
1
17
4
6
2
1
2
4
1
2
1
1
2
2
1
1
1
1
1
2
1
2
1
1
4
1
1
2
1
3
1
2
11
1
2
2
2
1
12
1
4
1
5
1
3
3
3
1
1
2
1
2
2
1
1
1
3
1
1
1
1
1
2
3
2
3
1
1
1
1
1
1
3
1
1
1
1
1
1
1
2
1
1
2
2
1
4
3
2
1
3
1
1
2
2
1
1
1
1
1
1
2
4
2
3
2
2
1
1
1
1
1
1
1
2
1
3
1
1
2
1
1
2
1
2
1
2
6
2
1
1
2
1
1
1
1
5
1
4
3
1
1
5
1
1
1
1
2
2
2
2
2
1
3
1
1
1
2
1
1
2
2
1
2
6
2
5
1
3
1
7
2
2
3
1
8
2
2
1
1
4
1
1
1
3
1
6
2
2
2
1
3
1
1
4
2
5
2
5
1
4
4
1
3
1
1
1
1
3
9
1
1
1
1
5
3
7
1
7
2
2
7
1
11
2
7
1
2
2
1
2
3
1
1
7
1
1
1
6
1
3
4
1
1
2
1
1
1
1
1
1
4
1
2
1
1
4
6
1
1
6
4
6
1
2
1
1
1
1
2
11
1
2
3
1
1
3
2
2
1
3
1
1
2
4
8
2
2
3
2
1
1
1
4
5
4
2
4
4
3
1
4
2
2
1
1
2
2
3
1
2
1
5
1
2
2
1
5
1
1
1
1
1
2
1
1
1
4
3
1
1
2
1
1
2
1
1
2
6
2
1
1
1
1
1
3
2
2
2
1
2
1
2
4
1
2
2
1
2
1
1
3
1
1
1
1
3
1
1
4
1
1
2
2
2
1
1
6
1
2
1
5
3
1
2
1
3
1
4
1
2
2
2
6
7
1
2
1
2
1
2
1
1
2
1
4
2
1
3
1
2
2
2
1
1
2
3
3
1
1
1
1
1
1
2
7
2
7
4
2
2
1
1
1
1
1
1
2
5
2
8
2
1
1
2
3
7
12
4
1
5
1
1
1
1
7
2
1
6
1
1
4
1
2
4
2
1
2
1
1
1
1
2
1
1
1
1
1
5
4
1
1
2
3
3
1
1
3
1
1
1
1
3
3
1
1
1
1
3
2
1
1
1
1
2
2
1
1
1
1
1
2
5
1
3
1
8
2
2
3
9
1
2
1
1
1
3
1
1
1
1
1
1
1
1
2
2
1
2
2
2
2
2
1
1
1
1
1
2
3
1
2
1
4
1
1
2
1
1
2
1
2
2
2
1
1
5
5
1
1
1
1
2
6
2
3
1
10
1
1
1
1
6
1
2
5
4
6
1
7
5
1
1
2
2
4
5
1
3
7
1
1
1
1
4
9
6
2
3
6
3
1
2
7
1
8
1
1
2
1
1
1
6
33
53
1
1
1
1
1
1
14
1
19
2
1
1
2
19
2
1
1
1
3
2
6
2
2
1
1
1
2
4
2
2
2
2
1
2
5
3
3
1
1
1
1
1
2
1
2
1
2
3
1
1
1
3
6
6
5
2
2
3
6
3
1
1
2
9
1
2
1
1
1
1
3
9
3
1
4
1
7
3
2
5
11
2
1
1
2
25
2
2
11
1
8
2
4
4
16
3
4
4
5
6
2
6
1
4
2
3
1
3
7
1
1
1
2
1
2
4
2
2
3
3
3
1
2
1
1
1
1
2
3
2
7
13
2
1
1
4
2
3
8
3
1
1
2
3
2
1
9
1
1
1
1
2
1
1
3
3
1
2
3
2
3
4
1
6
4
6
1
1
1
4
2
4
5
1
42
53
1
2
1
2
5
2
1
2
1
1
1
1
1
1
1
7
3
20
5
6
3
2
1
3
7
11
64
2
15
2
1
3
3
2
1
1
2
1
2
18
12
10
3
1
4
2
2
3
2
2
2
1
3
1
1
1
2
3
2
6
3
2
1
1
2
2
2
1
1
5
3
4
1
1
1
1
2
16
1
1
1
11
1
1
2
1
2
3
2
2
4
1
3
1
1
3
5
1
1
1
1
3
1
4
2
1
1
1
1
1
4
1
2
1
1
1
2
1
1
1
2
1
2
1
1
1
1
4
31
6
5
1
1
78
3
1
3
1
18
2
3
2
2
2
393
1
1
1
1
1
2
1
1
1
1
42
1
2
28
5
2
1
2
3
1
5
1
10
2
1
1
1
1
4
3
1
3
5
4
3
4
1
7
1
2
3
1
4
1
1
1
1
1
1
1
1
2
2
1
1
3
7
1
3
1
5
3
1
3
1
5
1
7
2
2
1
2
1
6
1
1
1
2
1
1
2
2
1
6
2
2
1
6
2
1
1
2
6
4
1
1
1
1
1
1
1
1
1
4
8
5
3
1
1
1
1
1
1
2
2
2
2
1
3
1
1
1
4
1
1
9
1
1
1
7
2
3
5
10
3
9
13
4
10
16
38
7
7
3
2
1
4
11
1
20
12
2
1
3
6
8
6
2
10
4
4
1
4
3
8
2
4
2
8
1
6
20
5
5
1
1
1
2
1
2
3
2
3
5
2
2
1
1
1
3
1
1
1
1
2
3
1
1
1
1
1
2
1
3
5
1
1
1
2
3
4
1
2
3
3
1
1
2
1
1
3
3
1
3
2
2
2
1
1
3
1
3
2
4
3
1
1
2
2
3
1
1
2
2
2
3
1
1
1
2
1
2
2
3
1
2
1
1
2
8
15
67
11
12
10
19
1
2
29
12
1
3
4
2
2
1
1
2
4
1
5
2
6
3
11
4
7
2
3
3
2
2
3
2
5
3
1
4
4
1
1
2
1
7
3
1
3
2
4
6
1
1
6
1
2
2
13
1
2
2
6
5
2
3
1
1
2
2
1
1
1
6
4
3
8
3
6
11
2
2
2
3
1
1
2
9
10
3
2
4
2
2
2
3
4
3
2
4
3
2
3
3
1
3
1
1
4
1
17
1
1
3
2
2
1
2
1
2
2
1
7
2
2
2
4
2
3
2
3
2
4
8
2
5
2
5
3
2
2
3
2
3
18
2
6
2
2
2
4
2
2
4
3
3
3
3
3
2
2
2
4
4
2
2
3
3
3
2
1
1
3
2
2
5
2
2
6
6
3
9
2
2
4
3
24
10
1
16
17
2
3
5
5
16
2
2
2
3
1
2
2
2
2
1
1
3
3
2
10
2
1
1
6
4
4
8
1
15
4
2
7
5
4
3
2
2
6
1
2
2
7
4
2
2
2
2
2
2
1
2
3
2
2
5
2
3
1
5
4
2
2
4
4
4
2
1
2
1
1
5
2
2
1
3
2
5
1
2
2
2
4
1
33
4
7
2
5
2
2
2
3
39
7
1
2
2
5
1
1
3
3
1
2
1
1
2
35
18
6
1
1
1
5
1
1
8
1
1
2
4
2
25
7
15
9
5
9
9
5
3
4
15
3
7
10
3
1
10
4
2
1
1
1
2
4
3
9
9
1
1
4
2
1
4
3
4
2
2
2
4
6
12
4
4
14
13
48
5
1
1
10
5
2
3
2
7
7
2
1
1
3
1
1
1
2
1
1
1
8
2
2
3
2
6
4
2
39
4
9
2
2
5
2
8
2
3
1
4
10
3
6
11
2
1
1
1
1
1
3
6
2
1
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
6
3
4
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
8
4
5
3
1
1
1
1
1
2
2
1
1
1
1
1
1
1
2
1
1
1
1
1
1
4
1
1
1
3
2
1
2
2
1
1
1
1
1
3
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
5
1
1
1
1
1
1
1
1
1
3
3
1
1
3
1
2
4
1
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
2
1
1
2
1
12
1
4
82
14
13
10
4
18
4
1
1
2
1
2
2
1
1
1
1
1
2
8
4
3
2
1
1
1
3
1
4
6
12
23
3
2
2
1
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
1
1
2
1
1
1
1
1
1
2
1
3
1
1
1
1
2
1
1
4
1
2
26
1
8
1
2
10
2
6
1
2
3
2
2
2
3
1
1
1
4
9
1
2
1
1
1
1
2
1
133
22
21
166
68
9
54
20
4
30
9
5
26
1
8
5
75
76
9
21
43
4
27
14
2
14
35
2
4
40
1
2
15
4
30
38
1
19
18
20
1
2
12
7
12
1
3
3
1
1
2
3
7
1
7
16
6
7
4
7
8
11
7
15
26
4
3
3
4
7
16
2
2
17
6
5
1
13
2
4
9
5
3
1
6
2
5
3
7
2
3
7
1
4
1
3
3
1
1
23
2
2
2
1
1
1
1
16
3
5
7
6
11
9
5
2
3
3
2
2
3
2
1
6
1
3
4
1
1
10
3
4
4
2
3
1
2
1
2
8
4
1
4
8
2
10
2
4
2
11
1
2
7
1
1
2
2
3
3
1
1
1
3
10
3
1
1
4
9
3
1
4
1
8
6
1
9
3
6
1
6
1
1
2
1
16
1
10
3
1
2
1
3
2
6
16
8
3
1
4
4
7
1
3
14
3
1
7
5
1
2
6
9
5
7
1
8
5
7
1
5
3
1
9
2
5
5
1
4
1
15
1
3
4
11
6
1
6
1
5
1
11
3
36
2
4
2
1
2
2
5
1
1
2
7
8
2
7
6
1
2
2
3
13
6
8
5
11
19
1
9
2
1
2
3
3
4
7
2
3
5
12
5
7
12
1
1
2
3
1
2
3
1
3
1
4
1
6
15
12
1
3
1
1
4
8
10
2
6
1
3
1
7
2
7
1
4
17
9
4
3
7
1
5
1
7
7
1
19
4
3
4
3
6
4
1
2
1
27
1
5
8
8
8
2
20
12
17
3
2
4
6
4
1
2
2
1
1
1
9
1
1
1
2
3
3
14
2
2
2
20
2
1
6
2
1
1
1
1
2
1
3
3
1
3
1
4
4
5
2
1
1
2
1
1
3
2
1
2
2
2
1
5
5
1
1
3
6
2
1
2
2
2
7
1
1
1
1
1
1
3
1
2
3
7
1
4
1
5
1
2
1
1
4
6
4
8
1
1
5
2
11
8
4
1
1
1
6
1
1
3
1
1
1
1
1
2
3
4
3
1
2
4
2
3
1
2
4
3
5
1
3
4
2
1
1
3
2
6
4
1
8
1
2
6
1
2
2
4
1
7
3
1
1
3
5
1
5
8
2
4
4
1
1
1
1
2
1
1
2
1
2
5
1
2
3
3
2
1
1
5
1
8
1
1
3
9
2
3
1
14
5
2
3
1
1
2
1
4
1
1
1
1
1
4
3
3
2
3
3
1
1
2
1
2
2
4
2
12
1
1
2
3
1
5
1
2
2
3
9
2
1
2
6
2
1
1
2
3
3
1
1
2
18
2
8
2
2
3
1
1
2
5
2
2
1
1
4
3
4
2
2
1
1
1
1
2
1
2
2
1
3
3
3
1
1
3
2
1
1
4
5
1
3
6
7
4
1
2
1
2
4
1
1
1
1
1
2
3
6
1
9
1
2
8
1
2
1
3
6
1
1
1
2
8
3
5
1
3
2
4
4
2
1
1
1
1
1
1
6
2
4
2
1
3
3
2
4
3
1
2
1
1
2
2
4
7
2
6
6
3
7
1
1
1
11
2
1
1
1
2
5
2
1
4
1
3
2
3
7
1
5
2
1
3
2
1
1
2
2
1
3
5
1
1
1
1
1
1
1
1
9
1
1
3
3
4
3
1
4
3
1
1
1
1
1
3
3
1
1
1
9
2
1
1
2
2
1
6
2
2
2
1
4
1
4
7
1
1
5
2
2
1
16
3
1
3
1
1
6
2
1
1
1
4
3
4
1
1
5
2
1
3
6
4
1
1
2
6
4
1
2
5
1
1
1
1
1
7
1
1
4
1
1
1
2
1
1
1
1
1
1
3
1
1
2
1
1
1
2
2
2
4
1
1
1
1
1
3
3
1
1
1
1
1
1
2
4
2
1
1
1
1
1
4
1
1
2
3
1
1
5
4
2
1
1
3
2
1
4
2
1
2
1
2
1
1
2
1
1
1
1
1
1
1
2
2
1
2
1
1
1
4
1
2
2
1
3
1
2
1
1
1
1
1
1
2
2
2
2
2
1
1
1
1
1
2
1
1
4
1
2
2
1
4
3
3
1
1
1
1
2
1
2
1
2
2
1
1
1
2
1
1
1
4
1
2
4
1
1
2
1
1
1
1
2
1
5
3
2
1
2
1
1
1
2
1
1
2
3
2
5
1
4
1
2
2
1
1
10
9
1
3
3
3
5
2
1
1
3
2
2
3
2
1
1
1
3
1
1
1
2
1
1
1
3
3
1
1
2
1
1
1
2
1
1
4
1
1
1
1
1
3
2
2
1
4
1
2
1
1
2
1
3
3
3
1
1
1
1
1
1
1
1
2
1
2
2
1
1
1
2
1
1
2
2
3
1
1
5
1
3
2
2
1
1
1
1
3
5
1
1
1
1
2
2
2
1
2
1
2
2
3
1
1
2
1
1
2
1
3
1
3
1
1
2
2
7
1
4
1
4
1
2
4
1
1
4
1
1
1
1
1
1
2
2
1
1
3
2
2
5
2
2
2
3
1
1
2
2
1
1
3
2
5
1
5
2
4
2
1
2
1
1
2
4
6
9
1
1
2
1
4
1
1
2
1
1
4
2
2
1
6
5
2
1
2
3
1
3
1
2
3
1
2
1
1
2
2
4
3
1
1
1
2
1
1
1
1
1
1
1
1
1
2
2
3
2
1
1
1
7
1
1
1
2
1
2
1
1
1
2
1
2
2
2
6
1
1
2
2
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
2
1
3
3
2
2
2
3
1
1
1
1
3
2
6
1
1
1
1
1
1
1
2
1
1
1
1
1
2
5
2
2
1
1
4
2
1
1
1
2
1
2
2
1
2
3
2
1
2
3
2
3
2
1
2
1
1
2
2
1
1
1
1
1
2
3
2
1
2
1
1
1
2
1
2
2
1
1
2
2
2
1
3
1
2
1
2
1
3
3
1
1
2
1
1
2
1
1
1
2
2
2
1
2
2
1
1
2
2
1
2
1
1
1
1
1
2
1
1
1
3
3
2
1
1
2
2
1
1
1
2
1
1
2
1
1
1
1
2
1
2
1
1
1
2
1
1
2
1
3
1
3
1
1
1
2
1
1
1
1
1
4
3
1
1
1
1
2
1
1
1
1
1
2
1
1
1
2
3
1
1
1
1
1
1
2
1
2
7
2
2
2
2
2
1
1
1
1
2
1
1
1
2
1
3
2
2
3
5
1
1
1
1
1
1
5
1
3
3
4
3
1
1
1
2
2
4
1
2
2
3
1
5
1
1
3
5
1
1
1
1
3
1
2
1
2
1
1
1
3
2
1
1
1
2
1
3
2
1
1
2
2
2
1
1
1
4
3
3
1
1
3
1
2
1
1
4
4
1
3
2
4
4
1
1
8
1
1
1
1
1
1
1
1
1
1
3
3
1
1
1
1
1
1
2
5
6
2
3
1
1
1
4
4
3
2
1
1
3
3
3
1
1
5
2
1
1
2
3
