25.5,27.3
24,-9
20.5,2.3
18.2,14.9
6.5,19.8
28.8,8.6
15.6,-6.7
31.9,9.9
48,9.9
22.3,-0.6
31.5,-11.6
27.6,2.9
55.4,10
21,14.3
17.6,22
36.1,11.3
23.9,15.8
31.5,17.7
13.8,13
14.3,16.5
23.3,3.8
25.7,18.5
8.4,35.2
18.6,-2.8
12.3,13.6
20.3,8.9
16.2,27.1
27.3,18.5
,
22.616,-13.304
16.904,-21.008
16.592,-5.96
19.088,-58.856
18.536,45.712
25.856,30.784
31.952,12.616
14.648,-13.304
34.832,-8.672
21.728,2.008
4.328,-12.368
24.248,-18.608
38.36,32.824
37.256,-44.792
21.416,-0.536
13.112,4.12
12.92,-1.544
2.936,-7.184
17.984,25.24
30.032,14.32
47.336,18.304
0.152,-10.856
31.904,-0.584
25.448,24.232
22.376,26.08
,
31.696,14.344
35.848,-22.28
48.304,-13.928
55.768,-47.12
20.176,-25.304
29.32,-11.672
15.904,-18.392
34.864,32.032
34.48,-45.824
60.736,-36.368
36.904,9.208
32.848,26.896
43.312,-24.44
30.64,-9.8
48.328,6.568
15.304,-2.456
44.344,-33.776
31.384,8.128
32.968,-17.072
41.824,-5.528
43.432,19.336
70.648,-27.272
38.056,-31.136
23.464,-24.032
22.84,-20.888
33.904,-17.168
26.536,-20.6
29.224,-20.12
44.296,-17.768
45.856,-25.904
47.176,-23.12
,
38.056,-31.136
23.464,-24.032
22.84,-20.888
33.904,-17.168
26.536,-20.6
29.224,-20.12
44.296,-17.768
45.856,-25.904
47.176,-23.12
71.56,-0.104
80.056,-1.136
75.016,-12.992
,
52.576,-1.832
49.648,-3.488
53.8,-1.856
40.792,9.76
53.776,16.624
31.456,-11.384
25.768,16.576
43.456,18.304
39.808,28.768
16.432,9.208
22.072,-17.384
53.488,27.784
,
77.92,54.24
76.024,62.4
57.88,19.8
72.064,36.096
93.424,37.44
81.136,31.104
88.456,55.248
74.872,41.496
78.472,35.448
54.856,55.728
,
37.512,3.792
37.824,-7.776
29.016,15.552
20.808,-1.224
20.52,-42.768
30.792,-13.296
31.896,11.568
39.624,4.824
,
25.824,5.136
20.016,4.776
29.328,1.536
29.928,-6.408
23.52,2.232
24.696,-5.616
27,-26.472
27.552,-6.912
32.352,-15.912
21.288,7.128
32.856,14.112
,
37.776,18.272
50.904,3.296
9.744,9.92
39.576,12.104
48.408,-12.76
34.464,0.44
31.032,-5.488
41.064,6.656
33.624,-3.304
36.288,13.496
57.504,14.336
51.096,21.512
50.136,-0.28
41.808,-3.16
33.216,23.936
,
54.648,5.336
67.872,6.128
59.16,24.32
42.6,3.224
34.8,1.424
23.976,19.64
10.176,0.44
54.024,5.744
12.12,17.696
53.208,4.712
47.304,24.8
35.568,3.848
50.352,18.44
62.256,-3.016
,
45.1,9
44.4,-2.7
41.1,11.6
23.5,19.1
22.9,4.4
39.7,-8.4
28.1,-0.5
40.8,-2.6
43.3,-12.6
20.9,31.8
22.5,5.8
42.4,4.9
37.1,-1.2
24,7.4
30.4,18.9
33.9,5.4
46.9,-2.5
36.2,-3.4
14.2,20.8
35.6,-17.9
40.6,1.5
16.3,0.6
31.2,-12
26.2,-7.5
19.6,10.2
29.7,-2.1
32.2,18.8
42.4,7
22.9,41.1
29.2,2.4
15.7,-4.1
38.1,-2.4
,
29.336,28.296
61.064,55.104
56.168,35.616
17.48,37.08
9.32,33
56.312,23.712
,
33.704,58.008
56.768,61.992
9.416,28.704
20.624,79.128
31.52,31.272
,
64.184,9.392
63.128,5.816
62.144,9.248
62.096,27.392
61.136,2.768
57.92,53.12
54.44,-3.472
53.696,-8.824
53.24,1.112
,
41.2,2.3
44.7,7.5
46,12.7
54.8,12.9
50.3,-9.9
47,-6.4
66.1,-14.9
47.1,-25.2
40.8,-10
51.1,-6.5
41.5,-10.4
32,-10.1
36.5,-26.5
38.3,-16.5
24,4.4
36.7,8.1
70,9.6
43.9,4
30.8,10.4
75.2,9.8
34.1,22.1
,
32.448,17.376
60.048,-11.16
51.528,-43.416
75.432,-30.12
12.216,11.352
57.864,-14.448
16.872,16.896
54.696,-5.112
35.352,-22.992
48.96,-17.064
76.224,-6.216
43.704,-42.72
,
15.2,19
16.7,13.6
14.5,-2
5.1,3.1
7.5,7.7
23.1,16.2
35.5,0.4
13.4,12.3
13.4,11
16.1,2
17.3,0.1
22.9,7.8
24.5,-4.5
16.4,-2.7
,
76.824,68.496
98.496,89.28
89.16,96.048
82.92,101.952
81.624,84.024
86.568,81.432
81.816,77.448
121.512,66.744
86.28,72.264
,
27.368,26.624
27.152,8.528
26.36,-6.952
26.144,29.624
25.76,-5.776
25.712,-6.544
25.664,-2.848
24.44,-1.456
24.392,0.68
24.224,3.104
23.96,8.552
23.36,8.264
23.144,-4.432
23.144,9.656
22.088,12.296
22.016,-1
20.624,12.8
20.456,-24.424
20.096,23.432
18.728,8.912
18.584,-5.416
18.416,5.024
18.056,1.544
17.192,-1.024
,
32.048,16.64
31.832,9.728
31.592,-18.424
31.592,2.816
30.464,1.568
30.368,5.336
29.576,7.184
29.432,-22.336
29.408,-8.152
29.264,13.736
28.688,0.488
28.688,6.752
28.52,7.928
28.52,13.088
27.968,1.232
27.608,-1.48
27.536,-9.808
27.512,-0.544
27.464,7.592
,
17.072,26.456
16.784,9.872
16.76,33.728
16.232,2.192
15.08,-2.8
14.792,-7.48
14.72,-10.36
13.928,-3.496
13.496,3.704
12.896,8.648
11.672,0.008
9.104,-5.008
7.568,-15.256
6.464,-7.24
6.296,6.512
1.808,3.656
,
75.672,41.88
92.352,52.344
87,45.624
81.624,84.024
86.568,81.432
81.816,77.448
121.512,66.744
86.28,72.264
92.04,33.96
74.088,57.912
78.72,8.784
,
71.712,-18.336
27.648,-0.24
33.912,11.856
60.792,-19.632
26.808,-16.8
5.592,-8.112
34.56,3.912
30.288,30.264
78,14.52
70.248,23.016
47.448,-2.184
3.552,3.552
54.264,-30.24
,
54.60916,8.44981
36.30641,-8.45825
52.41544,9.55541
42.35204,-7.95548
38.22388,-37.455
59.93696,-41.27319
79.4139,-3.659
17.48363,-17.32934
29.66641,-61.7161
39.56563,18.57626
61.81193,-3.80899
30.16193,-65.72344
58.77293,2.31097
36.36742,-44.32288
,
40.73363,52.60843
44.98961,55.6521
69.41811,47.30434
59.76629,67.29964
80.51356,36.15443
47.68421,34.90662
49.28799,32.18449
84.17139,32.82273
,
76.44081,64.82531
58.32207,36.0011
76.08579,41.51521
83.56114,34.44968
51.22086,-10.90098
47.34435,40.60137
37.80721,52.34877
76.23477,0.30685
63.86739,34.1566
59.63079,36.38471
52.66783,51.61071
,
62.432,10.792
69.056,-45.392
50.888,-47.216
52.616,-37.208
63.008,-14.696
81.992,-10.328
71.96,-67.328
26.096,-16.208
48.92,-39.8
71.504,-57.584
51.32,-16.352
75.632,-50.816
77.528,-29.696
66.656,-5.984
68.144,-18.392
61.736,-36.008
,
31.7439,-5.57174
43.52127,43.35196
86.7459,54.45734
8.65303,19.64374
44.00977,21.23627
15.30395,19.99297
,
74.56517,60.17003
55.97096,36.94392
48.27498,38.82965
4.66115,64.8122
66.16418,59.89936
59.84272,61.78659
39.19141,11.29429
66.91329,12.52646
8.22447,23.73496
,
68.14765,24.18937
57.65749,6.05781
73.5327,0.29384
44.15291,6.82585
40.94672,20.22048
28.62838,16.88304
28.67048,22.83706
71.81903,23.79946
58.73042,24.33161
,
71.81903,23.79946
58.73042,24.33161
75.13235,30.47953
60.25557,16.86565
63.35212,33.23578
,
84.3501,53.3484
44.6993,34.48765
65.93602,46.27971
64.45597,56.95067
32.3779,32.40236
57.20113,35.57746
71.69437,53.49381
,
29.66641,-61.7161
30.16193,-65.72344
36.36742,-44.32288
58.32016,-35.84899
,
38.68895,58.44284
43.59017,58.52698
43.52127,43.35196
55.97096,36.94392
48.27498,38.82965
66.16418,59.89936
,
73.5327,0.29384
44.15291,6.82585
40.94672,20.22048
49.48838,-14.65428
28.62838,16.88304
14.20093,27.71249
62.48542,-0.41891
66.45876,9.70318
58.39197,-12.60122
59.66849,-7.30293
,
37.264,-16.76
28,-22.616
30.256,-4.976
21.904,-12.608
26.392,-21.896
36.304,-25.496
38.488,-40.76
32.08,-63.176
17.32,-39.224
32.152,-68.192
25.456,-56.84
11.464,-54.896
22.456,-19.856
,
89.1,-12.8
89.1,-10.6
101.2,2
94.4,-10.2
75.7,-9.1
79.2,-11
83.2,19.4
87,53.4
72.1,30.9
95.6,-4.2
100.2,-13.5
94.6,-14.3
74.3,-12
98.7,-6.1
89.2,15.4
91.2,-2.3
80.7,-7.8
,
65.944,-0.224
89.824,3.448
66.784,4.768
75.856,-1.736
66.328,11.752
77.752,-7.496
73.288,6.088
72.76,26.848
,
72.76,6.088
76.624,26.848
69.568,17.752
43.072,18.352
35.896,17.68
54.616,-18.08
,
45.656,-22.568
56.936,17.944
55.376,10.816
22.544,33.4
22.328,28.84
43.88,-17.432
42.056,13.288
47.288,-6.944
32.792,20.992
,
39.992,25.576
33.608,32.272
29.072,21.016
36.296,23.824
31.376,29.872
28.76,9.76
38.576,40.48
,
46.328,5.608
44.24,-9.968
48.392,15.616
64.856,-3.224
53.096,-23.936
72.92,-16.064
33.416,-6.152
66.656,12.16
40.376,-3.344
42.104,20.344
74.456,1.96
,
51.104,-7.664
31.136,4.432
45.632,-30.776
27.968,14.08
43.496,-4.832
45.368,-24.944
45.944,-13.304
54.224,44.416
44.288,-12.08
42.68,2.56
47.096,-28.328
57.488,22.552
43.976,0.928
,
65.288,21.904
81.272,20.608
38.816,52.12
57.584,9.808
50.936,36.664
45.776,11.656
28.664,29.536
64.928,11.344
56.816,13.84
65.6,20.848
41.624,32.128
71.696,16.72
69.608,33.112
,
99.584,19.552
101.984,-31.64
68.36,-22.4
59.552,-17.816
101.408,-7.448
64.592,-3.008
98.984,16.432
82.304,13
75.56,-33.92
79.808,41.464
66.68,8.2
67.808,-14.12
91.184,7.048
77.048,-11.696
92.312,-9.704
73.184,-1.712
66.944,8.824
45.008,20.344
87.008,-18.224
61.136,7.144
56.12,1.84
,
55.104,-13.016
25.656,-5.288
49.272,26.704
51,7.456
37.128,21.976
25.224,27.4
,
37.424,-25.616
39.08,-10.424
44.432,29.704
43.16,-18.056
44.408,-29.72
20.552,-17.504
18.296,-48.056
52.208,2.272
34.952,-24.464
9.992,11.536
39.464,-19.736
22.184,-45.272
60.32,-29.096
77.96,-42.68
67.16,4.864
65.744,-47.192
47.6,13.12
55.544,-33.464
53.36,-13.064
,
43.688,-16.184
49.4,2.32
22.28,-28.712
57.32,-0.872
32.432,-19.04
33.968,13.768
0.8,21.04
23.456,22
49.112,-4.496
,
29.336,-8.48
41.648,-3.752
24.872,-30.464
59,-3.128
36.704,8.104
33.368,-20.72
43.424,-29.144
43.472,14.896
43.64,-5.192
52.208,10.264
43.52,-31.112
36.272,-18.248
41.024,2.344
36.32,-7.088
36.488,26.128
35.72,-22.376
38.168,2.056
39.248,16.384
57.44,13.12
43.28,-14.456
36.44,-8.648
49.376,-8.264
66.392,-19.256
49.112,10.288
48.416,-0.152
41.36,9.928
21.824,-5.816
24.944,5.248
35.792,30.64
22.064,-5.768
28.112,-32.168
49.88,-27.752
40.736,14.176
30.32,-12.8
,
40.376,8.44
54.488,-4.688
67.76,2.344
38.552,8.56
48.968,-10.208
69.296,-15.392
54.728,-3.608
55.496,16.456
50.432,1.816
49.232,-1.76
39.104,1.36
41.912,-4.16
35.912,2.248
34.616,-5.768
22.088,32.56
36.608,-8.384
27.512,-9.344
23.264,-14.096
39.536,-13.472
44.816,-13.904
