3625,3940,3709,4009,3736,4142,4271,4920,4635,4607,5057,6017,7304,7784,8990,7774,6533,6209,6103,5348,5368,5105,5369,4515,4870,4475,4473,5095,4902,4322
4388,4051,3729,3771,4132,4382,4381,4973,4207,5006,5374,6511,7579,9098,8427,7743,6523,5586,5170,4854,5072,5195,5504,4504,4434,4690,4542,4657,5479,4033
3778,3739,3988,4215,4301,4676,4609,4830,4925,4882,5446,7551,7978,9007,8993,7617,6531,6276,5549,4909,4937,4972,5259,4819,5152,4081,4259,4269,4694,4554
3980,4165,3541,4194,4839,4775,4685,4203,4928,4604,5994,7141,7597,9021,8635,7137,6447,5529,5614,5354,4986,4883,4830,5309,4463,4763,4664,4621,4151,4263
3965,4275,4314,4213,4316,4623,4319,5098,5352,5069,6997,7189,8874,9238,8472,7307,6482,5801,6193,5404,4694,5251,4791,4157,4497,5018,4872,4275,4353,4206
3873,3770,3652,3955,4815,4715,4049,4708,4554,5346,5918,7696,9100,8746,7683,7202,6641,6089,5671,5286,4466,5191,5110,4734,4559,4902,4481,4306,4757,4781
4049,3947,4105,3967,3996,4098,4397,5472,5326,5623,6395,8092,8699,7891,7860,6705,6072,5715,5362,5250,5367,4870,5016,5212,4469,4392,4588,4727,4086,4197
4193,3789,4519,4741,4328,4617,4539,4898,5406,5666,6407,8338,9059,8293,6998,6751,6164,6172,6122,4630,4785,5163,4973,5010,4667,4425,4508,4399,4485,4257
4233,3733,4224,4264,4483,4255,4582,4794,5868,5381,6087,7163,8009,7014,6011,6436,5933,5985,5210,5247,5475,4849,4360,4803,4903,4668,5245,4691,4753,4639
3623,4157,3763,4005,4127,4459,4044,5139,5216,5284,6601,7592,6787,6969,6428,5620,4861,5830,5040,5661,5274,5088,4409,5037,4399,4852,4740,4982,4626,4321
4069,3979,4332,3863,4668,4513,4642,4553,5175,5230,6610,7221,7135,6989,6898,6150,5520,5758,5331,5081,4744,4728,4947,5193,4989,4846,4450,4508,4445,4690
3968,3874,3775,4287,4821,4263,4110,5288,4581,5054,6015,7877,7380,6873,6172,6125,5238,5633,5154,5209,5183,5046,4244,4339,4639,5030,4813,4563,4224,4594
3745,4383,4244,3964,4922,4514,4682,4912,4872,5152,6787,7802,7388,7350,6266,6534,5806,4886,5722,4935,4467,5297,5147,4717,4512,3887,4214,4130,4267,4423
3794,4220,4431,4373,4885,4949,5407,5100,5579,5687,7104,7502,7618,6105,6377,6443,5603,5584,5119,4755,5102,4449,4734,5241,4311,4583,4619,4345,4340,4824
3876,3603,4051,4675,4778,4473,5306,5250,6047,6148,6512,8057,7736,7522,6481,5987,6164,5043,5693,5552,4814,4811,4534,4720,4617,4537,4634,4262,4642,4182
3788,3741,4086,3810,4437,4876,4659,5295,5627,6245,6194,8027,8059,7530,6266,5638,5667,5234,5523,5005,4848,4876,4996,4538,4576,4915,4796,5026,4843,5017
3428,4333,4265,4625,4863,4837,5446,5333,6220,6222,7202,6962,8082,6881,7103,6029,5771,5629,4943,5101,5171,5044,4895,4428,4794,4197,4555,4725,4804,4890
4258,4096,4442,4153,4821,5118,5095,5362,5716,5715,6480,6990,7883,6985,6585,5685,5687,5767,4924,5057,5103,4970,4720,4380,4170,4517,4725,4710,4675,4666
4047,4480,4031,4669,4778,4686,5100,6031,5430,5605,6428,7328,9577,7080,6692,6015,5483,5502,5485,5264,4807,4569,5417,4742,4395,4627,4595,4863,4649,4439
4270,4101,4362,4110,4581,5039,5573,4746,5600,5926,6506,8014,8841,7318,7016,5948,5927,5769,5772,5198,5248,4751,4801,4656,4836,4502,4577,5097,4388,4438
4341,3897,4483,4230,4662,4945,4629,5263,5161,6058,6030,8157,9068,7817,6158,6331,6272,6152,5913,5451,5202,4932,5216,5082,4464,5183,4304,4659,4619,4521
4293,4596,4129,4152,4491,4470,5194,4768,5042,5406,6359,6373,8133,8761,6876,6329,6134,5530,5798,5491,5867,5072,5231,5205,4952,4822,4936,4410,5197,4684
4422,4087,4533,4412,4575,4316,4525,5298,5058,5179,5385,6540,7774,8595,7520,6976,5996,5615,5794,5188,5508,5214,5060,5218,5005,4680,4980,4552,4044,4731
4475,4822,4516,4248,4561,4470,4688,4977,5319,5383,5840,5844,7998,8733,8550,6821,6202,5652,5684,5197,5482,5397,5431,4413,4785,4303,5134,4872,4810,4577
3685,4395,4516,3948,4437,4581,4113,4176,5284,5162,5392,6277,7340,8071,7713,7012,6474,5691,5479,5567,5719,5955,5475,5201,4654,4998,4837,4844,4858,4974
3671,3954,3686,3920,4401,4745,4386,4191,5531,4630,5646,5765,6871,7608,8042,8053,6915,6334,5600,6018,5670,4842,5305,5327,4977,5041,5407,4443,5168,4653
3487,4151,3838,4058,3687,4297,4326,4299,4880,5084,6070,6010,6691,7419,8408,8143,6642,6516,6224,6321,5163,5145,4943,5222,5112,5344,5326,4977,4644,4528
3789,4532,4103,4552,3540,3935,4361,4680,5182,4987,5703,5525,6995,7444,9152,8409,7080,7257,5682,6257,5505,5217,5345,5282,5211,4814,4531,5306,4874,4502
3815,4108,4698,4266,3693,4839,4138,4126,4787,4638,5400,5902,6006,6946,7981,8898,8452,7765,6259,5702,5242,5492,5736,5742,5908,5142,4985,4401,5240,4428
3867,3730,4319,3548,4167,4142,3967,4424,4749,4577,5788,5374,5496,6439,7263,8927,8382,7524,6711,6193,5346,5321,5321,5600,5045,5362,4742,5097,4625,4492
