3338,3796,3733,3460,3773,4373,4103,5383,5685,7426,7078,5136,4110,4121,4334,3909,3395,3382,3401,3157,2996,2989,2914,3049,2980,3134,2775,2744,2750,3281
3999,3457,3498,3315,4038,3741,4186,4975,5882,6960,6728,6372,4825,3631,3852,3997,3545,3200,3316,3336,2745,3210,3321,2655,2926,3134,3266,2738,2627,2771
3106,3726,3530,3687,3970,3898,4525,4995,5697,6952,6688,6367,5122,3983,4563,3270,3469,3522,3561,3419,3267,3002,3083,3155,3297,3020,2954,2908,3156,2757
3577,3741,3579,3666,3945,3676,4190,4515,5370,5971,7852,7150,5815,4202,4034,3957,3683,3571,3622,3000,3171,3296,2623,3274,2831,3297,2943,2900,2742,2939
3409,3967,3210,3454,3570,3623,4265,4479,4935,5754,7711,7826,6885,4198,4039,4111,3393,3334,3763,3289,3044,2709,2774,3057,3216,3300,2885,2961,3038,3490
3655,2850,3763,3700,3588,3789,3895,4159,4494,5099,6692,8017,6727,4852,4454,4346,4303,3543,3450,3325,3438,2990,3360,3303,3031,3035,2890,2792,2896,2743
3334,3238,3266,3813,4114,4019,3669,4657,4537,5038,5784,6888,6474,6068,4695,3859,3591,3455,3362,3062,3198,3376,2897,3364,3167,2900,2704,3383,2572,2849
3579,3603,3682,3508,3550,3202,4328,4194,4047,5103,5619,7079,7532,6198,3999,4007,3492,3747,3794,3438,3293,3061,3172,3087,2714,2821,2854,3135,2816,2954
3336,3465,3247,3584,3473,3741,4063,4243,4205,4885,5729,7058,7035,5714,4852,4097,3853,3448,3597,3658,2888,3358,3526,3380,3019,3123,3275,2875,2970,3387
4080,3036,3526,3789,3757,3502,4469,4280,4148,4890,5015,7314,7581,6385,4823,4389,3805,3763,3353,3283,3585,3064,3365,2871,2973,3334,3011,2653,3015,2424
3224,3298,3441,3395,3701,3915,4305,3995,4204,4375,5798,6847,6696,5788,5046,3739,3923,3323,3452,3592,3331,3193,3144,2930,2958,3247,2962,2809,3421,2844
3877,3494,4353,3210,3637,4035,3991,4302,4292,4359,5264,5503,5577,6065,4643,4052,3902,4123,3200,3599,3177,3537,3121,3176,2945,3086,2930,2891,2969,2796
3018,3779,3879,3283,3615,3833,3553,4152,4574,4606,4984,5739,5836,6559,5309,4670,4231,3554,3415,3376,2938,3161,3379,3046,2902,2862,2616,2976,3093,3106
3624,3110,3757,3367,3716,4359,3340,3910,4284,4421,4631,5512,6650,6488,5496,4524,3897,3254,3987,3739,3858,3301,3123,3042,3022,2903,2963,2908,3102,2770
3486,3368,3397,3555,3784,3935,4020,4103,3747,4513,5290,5469,6553,6419,5492,4203,4210,3707,3866,3651,3831,3315,3295,2990,3257,2926,3249,3184,2817,2966
3468,3699,3320,3547,3764,3336,3937,3909,4103,4141,4691,6074,6002,6549,6805,4993,3900,3841,3854,3265,3350,3512,3375,3525,3323,2946,2908,3255,2991,2633
3464,3298,3207,3730,3819,3864,3451,3792,4244,4393,4870,5522,6607,7339,6856,5141,4119,3751,3754,3176,3894,3157,3487,3196,3055,3218,3433,3184,2926,3116
3815,3150,3677,3556,3700,3339,3997,3970,4290,4517,4505,5505,6257,7040,5690,4795,3933,3630,3695,3517,3061,3435,3427,3028,3615,3357,3288,3074,3026,2965
3295,3446,3565,3107,3807,3674,4175,3878,4284,4223,4923,4760,7090,6920,6241,5002,4322,4000,3720,3219,3921,3627,3675,3577,3349,2719,3183,2876,3066,3062
3229,3653,3528,3592,3234,3656,3957,3615,3717,4516,4529,5264,5713,6421,5786,4530,4795,4007,3962,3369,3729,4136,3253,3601,3647,3376,3156,3345,2880,2892
3241,3392,3471,3744,3565,3948,3658,3973,4205,4827,4597,5008,6319,6252,5540,4451,4166,4261,3500,3408,4277,4106,3639,3331,3460,2781,3316,2565,2963,2997
3368,3639,3759,3505,3416,3199,3916,4037,3696,4366,4844,4623,5848,6809,6269,4412,4195,3908,3944,3651,3090,3343,3418,2606,3259,3097,2708,2862,3070,2693
3555,3127,3540,3752,3628,4184,3417,3889,4267,3973,5053,5806,6665,6930,6473,4724,3960,4339,3650,3574,3897,2902,3409,2732,3746,2910,2677,2871,2917,3115
3671,3620,3497,3494,3656,3741,3970,3832,3830,4278,4831,5465,6809,6977,5595,4832,4027,4491,4179,3703,3309,3267,3158,2879,2949,2513,2919,2770,3206,2835
4217,3735,3708,4280,3582,3634,3949,4268,4614,4594,6088,5640,6514,7366,5842,4604,4875,3946,3527,4187,3512,3257,3213,3088,3399,3266,2990,3200,2832,3080
3741,3848,4075,4057,4097,3865,4197,4484,3924,5189,5038,5809,6726,6982,5989,4329,4347,3924,3709,3355,3497,3406,3193,2962,3343,3366,3051,2943,2813,2943
4225,3782,3553,3849,4159,3912,4456,4030,4815,4856,5170,5586,6970,6283,5147,4400,3823,3791,3856,3438,3306,3482,3526,3414,3222,3370,3120,3123,2980,2724
3452,4016,3998,3819,3834,4176,4065,3987,4664,4702,5345,5755,6045,6009,4411,4491,3936,3572,3735,3302,3412,3279,2917,3438,3188,2735,3150,3372,2617,3077
3708,3916,4110,3600,4066,4112,4431,4261,5145,4527,5174,6249,6572,5229,4676,3981,3994,4046,3367,3141,3314,3194,3526,3186,3154,3001,2741,2876,3053,3242
3370,3808,4095,3681,3943,3845,3921,4774,4234,5181,5152,6014,6061,5599,4722,4268,3720,4149,3610,3828,2993,2885,3331,3216,3311,2512,3391,3120,2930,3573
