3160,2561,2384,2834,2845,2908,2786,2859,2940,2675,2875,3246,2681,3604,3410,3585,3473,4105,4186,5229,6012,6182,5981,5037,4270,3825,3893,3539,3458,3629
2603,2785,2781,2596,2399,3143,2964,2805,3244,2825,2957,3187,2687,3238,3803,3521,3874,3933,5280,5602,6308,4655,4463,3939,3948,3628,3054,3658,3399,3452
2580,2720,3116,2858,3040,2842,3362,2825,3118,3205,3243,2762,3437,3464,3756,3697,3895,5338,5829,5688,5142,4749,3989,4335,3614,3652,3523,3410,3604,3421
2790,2609,3110,3160,3235,2568,2921,3156,2667,3016,3173,3270,3345,4048,3775,3754,4559,6180,5996,5579,4559,4491,4109,3580,3487,3630,3290,3579,3828,3260
2938,2888,2779,2811,2853,2674,3048,2633,3194,3051,3081,3137,3483,3470,3938,3987,5302,6732,6122,5526,4782,4251,3597,3610,3733,3183,3416,2967,3652,3257
2771,2541,3007,2844,2903,2803,3211,3099,3359,3009,3883,3176,3738,3989,4239,4838,5639,6212,5568,5760,4066,4553,3550,3858,3712,3298,3434,3168,3525,3344
2911,2898,2830,2949,3337,2902,2997,3285,2710,3478,3485,3422,3909,4324,4911,5316,6527,6302,5339,5090,4789,4005,4156,3350,3438,3836,3460,3563,2893,3101
2902,2893,2596,2870,3137,2788,3013,3203,2868,3159,3168,4163,3766,4198,4713,5311,6655,6220,4858,4261,3714,3601,3702,3551,3472,3545,3100,3461,2952,3576
3119,2681,3170,2660,2742,2951,2866,2930,3256,2963,3650,3920,3731,4352,5616,6652,6683,5642,4712,4835,4552,4291,3823,3733,3246,3452,3039,3218,3120,2811
2880,3260,3047,3210,3165,3087,3388,2972,3337,3590,3515,3649,3994,4916,6136,7222,6325,5424,5364,4608,4330,4364,3849,3847,3576,3411,3403,3117,2954,3523
3143,3043,2894,2855,3181,2947,3211,3272,3267,3482,3746,3583,4104,4833,5844,7229,6346,5171,4685,4422,4068,3817,3869,3975,3336,3023,3787,3620,3035,3473
3408,2514,3088,3159,2660,3402,3169,3264,3150,3341,3709,3896,4482,4595,6550,6430,5874,4853,4324,4398,4041,3981,3815,3777,3250,3303,3387,3336,3173,3086
2870,3255,3145,2895,3103,2979,2979,2795,3192,3907,3577,3600,4502,4530,5924,6738,5969,5008,4163,4302,3917,3880,3737,3316,3157,3575,3055,3326,2988,2871
2708,2556,3164,2874,3086,3273,3361,3674,3694,3187,4005,4444,4493,5449,5460,5600,5587,4343,4354,4033,4018,3926,3717,3818,3580,3496,3162,3529,2781,2951
2960,2862,3104,3100,2806,2780,3000,3246,3830,3553,3664,4200,4479,5460,5901,5758,5411,4994,4351,3733,3969,4115,3715,3495,3354,3619,3235,2872,3201,3540
3115,3297,3102,3483,3135,3506,3506,3580,3469,3613,3849,3499,5116,5430,6779,5594,6101,5150,4418,3877,3642,3821,3402,3576,3514,3453,3524,3088,3187,3153
2884,3522,3024,2933,3327,2889,3568,3534,3090,3311,4346,4470,5163,5657,6601,5479,5189,5003,4513,4057,4114,3550,3542,3150,3521,3390,3274,3315,3318,3164
2693,3481,3043,3591,3275,3163,2832,3186,3887,3575,3688,4433,4658,6012,6538,5958,5493,5183,4494,3972,4066,3810,3675,3601,3937,3629,3675,3260,2973,2932
3123,3446,3108,2871,3112,3493,3455,3506,3972,3848,3453,4472,5255,6036,7059,6177,5736,4781,4734,4489,3906,3601,3405,3852,3623,3170,3065,3991,3308,3121
2985,3234,3844,3179,3152,3509,3113,3370,3894,3551,4435,4208,5377,5910,7299,6795,5643,5108,4171,4557,4340,3512,3206,3668,3564,3375,3718,3375,3097,3022
3114,3051,2897,2896,3008,3140,3271,3297,3455,3630,3494,3717,4395,5602,6808,6181,5175,4958,4118,4332,4145,3738,4059,3525,3506,3462,3674,3162,3765,3075
3431,3218,3044,3156,3288,2949,3464,3788,3478,3890,3343,4608,4289,5801,6537,6858,5394,5189,4885,4883,4175,3719,3615,3908,3426,3941,3492,3768,3094,3243
3270,3297,3975,3352,3277,3280,3611,3021,3683,3405,3859,3627,4119,5093,6050,6080,5499,4647,3996,3593,3875,4274,4062,3616,3797,3467,3222,3229,3098,3209
3039,3107,3436,3227,2947,3130,3882,3155,3621,3615,3671,4266,4447,5356,6156,6239,6231,5336,4766,4316,4158,4327,3882,3458,3839,3554,3488,3693,3391,3398
3525,3459,3209,3504,3232,3462,3315,3394,3199,3489,3933,4352,4101,5574,5697,6266,5170,4906,4196,3531,4199,3727,3969,3710,3373,3807,3833,3800,3089,3707
3431,3630,3180,3117,3526,3562,3165,3286,3792,3737,3538,3701,4458,4266,5627,5830,5289,5283,4533,4027,4227,4004,4375,3468,3882,3463,3844,3787,3584,4061
3619,3500,3312,3473,3553,3586,3231,3445,3835,3873,3498,4031,4167,4843,5330,5927,5977,5392,4575,4553,3632,3715,4274,3314,3949,3330,3726,3362,3359,3274
3551,3035,3972,3708,3619,3635,3268,3575,3593,3813,3912,3795,3733,4586,4610,6067,6056,5597,5161,4075,4440,3802,3843,3220,3611,3425,3586,3458,3235,3463
3199,3254,3005,3522,3424,3339,3217,3731,3939,3916,3805,4065,4041,3964,5431,6112,7129,5777,5481,5149,3868,4515,4310,4340,4150,3541,3681,4036,4034,3457
3790,3575,3320,3211,3379,3479,3465,3496,3275,4032,3868,3532,4089,3807,4862,6469,7088,7010,6123,5322,4533,4239,4457,3771,4207,3672,3810,4174,3754,3831
