4729,5011,4608,5247,5002,5639,5104,5752,6292,5522,6919,7232,8368,7344,5509,6458,5200,4778,4776,4873,4594,4643,4312,4508,4061,4111,3703,4219,4349,3490
4813,4636,5665,4620,5151,5273,5151,5228,5898,5751,6568,8120,9120,8136,6890,5442,5882,4896,5156,5026,5112,4585,5069,4610,4398,3662,3840,4382,3735,3589
5023,4800,5379,5152,4847,4892,5168,5444,5258,6757,6552,7500,9373,8453,6696,5119,6097,5373,5029,4650,4927,4979,4334,3890,4566,4518,4494,4219,3204,4239
5305,4853,4953,4968,4744,4983,5021,5688,6055,6230,7117,7903,8361,8355,7151,5998,5540,5606,5451,4853,5294,4617,4944,4205,4595,4455,4259,4017,4198,4135
5078,5415,4985,4838,4835,4804,5504,6334,5825,6882,6335,6651,7973,8434,6564,6172,6278,5552,5350,4925,4579,4802,4717,4047,4365,4333,4905,4405,4560,4392
4632,5166,4923,5261,5542,5417,5023,5851,6096,5911,6646,6764,7753,9070,6870,6512,5149,5215,5501,5304,4559,4400,5147,5061,4519,4505,4494,3923,4535,3982
4881,4937,4980,5499,4840,5122,5164,5604,6394,6393,6272,7201,7852,8838,7432,6959,5675,5300,5154,4898,4684,4617,5061,4693,4734,4379,3964,4064,4225,4473
5242,4887,5071,5346,4780,5375,5435,5145,6077,5677,6870,7753,8416,8099,7571,5965,5836,6024,5180,4676,5028,5114,4246,4012,4425,4365,4295,4160,3595,4599
5168,5235,5350,4662,5342,4948,5672,5716,5685,6185,6781,8241,9122,9327,7312,6431,5695,5270,5179,5475,5188,4946,4535,4464,3801,4542,4574,4393,4410,4142
5417,4635,4944,4847,5862,5224,5911,5523,6170,5828,6469,7937,9373,9926,7791,6290,5912,5694,5432,4588,5075,4336,5251,4699,4687,4713,4585,4746,4667,4661
4977,4723,4878,5204,5532,5792,5124,5815,6478,6560,6543,7225,9289,8423,8198,6856,6464,5952,5194,4931,4661,4880,4452,4685,4554,4573,5421,4419,4605,4379
4520,4684,5480,5394,5531,5314,5579,5342,6537,5971,6919,7522,8921,9108,7614,6479,5603,6272,5939,4814,5004,4774,4976,5088,5036,4185,5250,4544,4792,4904
4778,4352,5705,5617,5202,5727,5014,5526,6311,5915,6894,7297,8437,9454,7844,7026,6069,5352,5123,5271,5473,5038,4923,5043,4708,4669,4775,4834,4866,4774
4869,4660,4647,5419,5333,5534,5925,6074,5734,6341,7088,7201,8229,8551,7543,6890,6436,5504,5307,5227,5052,5515,4524,4853,5260,4671,4727,4557,4293,4816
4694,5358,4995,5127,5129,5910,5207,5862,6679,5805,6786,7215,8575,9399,7175,6742,5809,5770,5701,5540,5784,5566,5634,5019,5238,4628,4891,4180,4995,4392
5303,4954,5700,5805,5225,5687,5643,6327,5752,6677,6890,7289,7913,8372,7237,6383,5654,5753,6020,5329,6042,5954,5874,5335,5255,4822,4535,4903,5100,4858
5705,5808,5136,5915,5411,5462,5556,6353,6109,7080,6818,8134,8714,8567,6770,7117,5946,6556,5344,5708,5230,5270,6186,5669,5205,5349,5363,4514,5621,4730
5050,5045,5920,5355,4710,5505,5600,5827,6132,6484,7187,8397,8368,8526,7164,6177,5711,5669,5819,5276,5892,5229,5056,5136,5057,4813,4669,5246,4570,5118
5069,5554,5748,5288,4906,5525,5484,6375,6768,7202,7073,8412,9326,8660,7493,7183,6308,6195,5923,6204,5581,5747,5441,5578,5187,5551,5868,5080,5363,5296
5093,5600,5562,5407,5886,5069,5417,6276,6283,7196,7040,8455,9592,8281,7394,5986,5926,6640,5959,5467,5243,5753,5401,5557,5417,5226,5277,5846,5501,5895
5647,5422,5223,5868,5653,5587,5212,6568,6457,6928,6970,8634,9746,9345,6780,5716,6079,5788,5899,5923,5583,5683,5287,5256,5703,5519,5255,5055,5119,5608
5990,4883,5526,5576,5370,5442,5970,6549,6089,6868,7840,8491,8774,8200,7527,6473,5907,6100,5974,5779,5571,5834,5258,5431,5197,4743,5269,5820,5640,5972
5394,5970,5542,5787,5918,5679,6249,6633,6520,6713,8050,8929,8532,7888,6925,6078,5922,6194,5877,5445,5755,6029,5392,4702,5039,4914,4939,5361,5260,5395
5378,5865,5012,5063,6254,6042,6279,5642,6911,6515,7792,7986,8159,8230,6547,6095,5914,6106,5870,5128,6119,5567,5206,5059,5055,5211,5142,5714,5479,5299
5092,4909,6583,5141,6009,6059,6152,5813,6603,6245,7165,8187,8542,7461,7072,6438,6052,5876,6160,5231,5688,5546,5803,5541,4777,5095,5860,5118,5979,5671
5303,5603,5536,5335,5602,5614,5756,6438,5836,6621,7690,8306,8123,7804,6891,6988,6735,5657,5825,5875,5595,5083,4894,6241,5314,5375,5217,5485,5918,6093
6079,5811,4859,5966,6105,6216,5837,6403,6406,7521,7307,8423,8317,7485,7179,6739,7111,6210,6495,5652,5558,5999,5296,5704,5423,5670,5694,5428,5988,6056
5448,5801,5000,5272,5634,5909,5672,7032,6672,7577,8647,9021,8483,7079,6364,6389,6247,6256,5574,5615,5554,5887,5474,4998,5519,5958,6064,5765,5900,6725
5666,5565,5417,5864,6280,6479,5869,6215,6780,8128,9145,8995,8008,7612,6906,6621,6266,5630,5621,5835,5655,4906,5273,5660,5569,5676,6247,6669,6822,6700
5260,5638,6048,5911,5608,6517,6185,6978,6847,7708,8938,8034,8531,7547,6405,6027,6626,6399,6060,5688,5649,5169,5572,5602,5230,5579,6997,6879,6772,7069
